Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,ETF
2018-09-20 00:00:00-04:00,21.804512773863546,21.804512773863546,21.63479261418319,21.67945671081543,8800,0.0,0.0,0.0,FTXN
2018-09-21 00:00:00-04:00,21.670522938930525,21.934035134313916,21.670522938930525,21.831310272216797,11200,0.0,0.0,0.0,FTXN
2018-09-24 00:00:00-04:00,22.43873178804084,22.43873178804084,22.21541639156009,22.34940528869629,4200,0.0,0.0,0.0,FTXN
2018-09-25 00:00:00-04:00,22.617383385930065,22.720108265235865,22.536989705819213,22.554855346679688,72700,0.0,0.0,0.0,FTXN
2018-09-26 00:00:00-04:00,22.59951744234752,22.59951744234752,22.32260682776454,22.34940528869629,14400,0.0,0.0,0.0,FTXN
2018-09-27 00:00:00-04:00,22.670978379827158,22.670978379827158,22.394067764282227,22.394067764282227,6100,0.0,0.0,0.0,FTXN
2018-09-28 00:00:00-04:00,22.376204448196646,22.644183975000836,22.349407688149242,22.367273330688477,19500,0.0,0.0,0.0,FTXN
2018-10-01 00:00:00-04:00,22.75137059703756,22.813900335410416,22.563786493202468,22.715641021728516,20500,0.0,0.0,0.0,FTXN
2018-10-02 00:00:00-04:00,22.563789090221366,22.760306036442472,22.456596944434445,22.706710815429688,8700,0.0,0.0,0.0,FTXN
2018-10-03 00:00:00-04:00,22.876426774680464,23.22479820251465,22.876426774680464,23.22479820251465,140600,0.0,0.0,0.0,FTXN
2018-10-04 00:00:00-04:00,23.331992779195666,23.331992779195666,22.822832257039373,22.93895721435547,22800,0.0,0.0,0.0,FTXN
2018-10-05 00:00:00-04:00,22.849629820312796,23.019349987702434,22.6343544871784,22.809432983398438,9500,0.0,0.0,0.0,FTXN
2018-10-08 00:00:00-04:00,22.741548200343978,22.790677864084913,22.429800754350726,22.698671340942383,24300,0.0,0.0,0.0,FTXN
2018-10-09 00:00:00-04:00,22.849627785528703,23.057757525847617,22.798712591726442,22.880891799926758,37400,0.0,0.0,0.0,FTXN
2018-10-10 00:00:00-04:00,22.626311757177586,22.626311757177586,21.90902328491211,21.90902328491211,30300,0.0,0.0,0.0,FTXN
2018-10-11 00:00:00-04:00,21.44988838704043,21.77771416486626,21.09883693837468,21.25962257385254,72400,0.0,0.0,0.0,FTXN
2018-10-12 00:00:00-04:00,21.6973238153444,21.6973238153444,21.18816330190434,21.545469284057617,17500,0.0,0.0,0.0,FTXN
2018-10-15 00:00:00-04:00,21.741984968010886,21.741984968010886,21.310539842255615,21.348949432373047,4300,0.0,0.0,0.0,FTXN
2018-10-16 00:00:00-04:00,21.443638322112836,21.599958419799805,21.443638322112836,21.599958419799805,6700,0.0,0.0,0.0,FTXN
2018-10-17 00:00:00-04:00,21.688393764520843,21.688393764520843,21.195313286256432,21.348060607910156,21500,0.0,0.0,0.0,FTXN
2018-10-18 00:00:00-04:00,21.018445687154962,21.30428912146418,20.96484876540104,20.97378158569336,95200,0.0,0.0,0.0,FTXN
2018-10-19 00:00:00-04:00,20.938056040658793,20.938056040658793,20.438722705353978,20.459266662597656,41800,0.0,0.0,0.0,FTXN
2018-10-22 00:00:00-04:00,20.366360007656983,20.366360007656983,20.09838225904083,20.31633758544922,19100,0.0,0.0,0.0,FTXN
2018-10-23 00:00:00-04:00,19.464170007376723,19.794675827026367,19.339112231722275,19.794675827026367,7200,0.0,0.0,0.0,FTXN
2018-10-24 00:00:00-04:00,20.026923210189597,20.026923210189597,19.221200942993164,19.221200942993164,28700,0.0,0.0,0.0,FTXN
2018-10-25 00:00:00-04:00,19.142594558785298,19.205122592297975,18.87461508175237,18.96394157409668,11900,0.0,0.0,0.0,FTXN
2018-10-26 00:00:00-04:00,18.77635442293541,19.02646651635002,18.46371260240629,18.838882446289062,50400,0.0,0.0,0.0,FTXN
2018-10-29 00:00:00-04:00,18.901415110790047,18.981808790202393,18.10641284078047,18.41012191772461,23100,0.0,0.0,0.0,FTXN
2018-10-30 00:00:00-04:00,18.195741709650466,18.705793380737305,18.195741709650466,18.705793380737305,84700,0.0,0.0,0.0,FTXN
2018-10-31 00:00:00-04:00,19.106863436197283,19.377522931697253,19.080066680908203,19.080066680908203,5700,0.0,0.0,0.0,FTXN
2018-11-01 00:00:00-04:00,19.071134383396345,19.388241823914672,18.98448790423214,19.258718490600586,5100,0.0,0.0,0.0,FTXN
2018-11-02 00:00:00-04:00,19.410570156784154,19.901864957739647,18.892478603761173,18.920169830322266,36700,0.0,0.0,0.0,FTXN
2018-11-05 00:00:00-05:00,19.026469141203858,19.3149925628833,19.026469141203858,19.1336612701416,10300,0.0,0.0,0.0,FTXN
2018-11-06 00:00:00-05:00,19.356980129173532,19.356980129173532,19.008608628978056,19.185474395751953,6000,0.0,0.0,0.0,FTXN
2018-11-07 00:00:00-05:00,19.598160003132303,19.598160003132303,19.343580583146398,19.571361541748047,6600,0.0,0.0,0.0,FTXN
2018-11-08 00:00:00-05:00,19.549920654707577,19.549920654707577,18.901412963867188,18.901412963867188,32100,0.0,0.0,0.0,FTXN
2018-11-09 00:00:00-05:00,18.491408300582407,18.981808720951854,18.491408300582407,18.922853469848633,4700,0.0,0.0,0.0,FTXN
2018-11-12 00:00:00-05:00,18.695963779165,18.787075813069187,18.5387492209716,18.567333221435547,3300,0.0,0.0,0.0,FTXN
2018-11-13 00:00:00-05:00,18.32258056458831,18.32258056458831,17.775904919384175,17.90185546875,27800,0.0,0.0,0.0,FTXN
2018-11-14 00:00:00-05:00,18.338660663132977,18.338660663132977,17.758039279064256,17.90185546875,10500,0.0,0.0,0.0,FTXN
2018-11-15 00:00:00-05:00,17.704443541658662,18.25826644897461,17.704443541658662,18.25826644897461,21900,0.0,0.0,0.0,FTXN
2018-11-16 00:00:00-05:00,18.21360308791,18.436918483117374,18.21360308791,18.41280174255371,4500,0.0,0.0,0.0,FTXN
2018-11-19 00:00:00-05:00,18.186808555917864,18.395831123529966,18.02691395010238,18.151077270507812,10200,0.0,0.0,0.0,FTXN
2018-11-20 00:00:00-05:00,18.07961268687897,18.07961268687897,17.320340065611393,17.427532196044922,23100,0.0,0.0,0.0,FTXN
2018-11-21 00:00:00-05:00,17.60797176306717,17.92597368238137,17.543656480998923,17.811635971069336,26300,0.0,0.0,0.0,FTXN
2018-11-23 00:00:00-05:00,17.42753107748683,17.42753107748683,17.103276394528148,17.1595516204834,2400,0.0,0.0,0.0,FTXN
2018-11-26 00:00:00-05:00,17.213152158363194,17.57402926008092,17.213152158363194,17.534725189208984,19500,0.0,0.0,0.0,FTXN
2018-11-27 00:00:00-05:00,17.436465226250537,17.516858899106822,17.398053931490544,17.400733947753906,49000,0.0,0.0,0.0,FTXN
2018-11-28 00:00:00-05:00,17.382866818566775,17.71158705601117,17.213148371538267,17.677644729614258,256300,0.0,0.0,0.0,FTXN
2018-11-29 00:00:00-05:00,17.849155630236115,17.979571756855353,17.74911075584579,17.775907516479492,46300,0.0,0.0,0.0,FTXN
2018-11-30 00:00:00-05:00,17.552589775917607,17.701764296808634,17.525793018818447,17.641916275024414,28700,0.0,0.0,0.0,FTXN
2018-12-03 00:00:00-05:00,18.052813340407106,18.052813340407106,17.775902764068515,17.90363883972168,7500,0.0,0.0,0.0,FTXN
2018-12-04 00:00:00-05:00,17.933118921806454,17.949197316082763,17.41860008239746,17.41860008239746,8700,0.0,0.0,0.0,FTXN
2018-12-06 00:00:00-05:00,17.18635225396595,17.18635225396595,16.65932779591525,17.016632080078125,39200,0.0,0.0,0.0,FTXN
2018-12-07 00:00:00-05:00,17.329277011586345,17.516862858572807,16.912124633789062,16.912124633789062,3000,0.0,0.0,0.0,FTXN
2018-12-10 00:00:00-05:00,16.57000344671821,16.57000344671821,16.207339082750433,16.45477294921875,27900,0.0,0.0,0.0,FTXN
2018-12-11 00:00:00-05:00,16.650397136779677,16.68612842171389,16.371699247834016,16.57179069519043,36300,0.0,0.0,0.0,FTXN
2018-12-12 00:00:00-05:00,16.766523895455236,16.9451752278765,16.6897029876709,16.6897029876709,69700,0.0,0.0,0.0,FTXN
2018-12-13 00:00:00-05:00,16.55213571850526,16.720961400984187,16.400281199848845,16.54766845703125,56900,0.0,0.0,0.0,FTXN
2018-12-14 00:00:00-05:00,16.23056310894221,16.23056310894221,16.034046173095703,16.034046173095703,9500,0.0,0.0,0.0,FTXN
2018-12-17 00:00:00-05:00,15.917917771654832,16.06977227681557,15.58741200991498,15.667805671691895,21200,0.0,0.0,0.0,FTXN
2018-12-18 00:00:00-05:00,15.693026940032796,15.742560444114554,15.229216343205664,15.445361137390137,30300,0.143,0.0,0.0,FTXN
2018-12-19 00:00:00-05:00,15.571443974252368,15.706534230610062,15.103129482297602,15.192288398742676,30800,0.0,0.0,0.0,FTXN
2018-12-20 00:00:00-05:00,15.184184940267818,15.20219571589334,14.625809669494629,14.625809669494629,54800,0.0,0.0,0.0,FTXN
2018-12-21 00:00:00-05:00,14.553761041381982,14.877979043070104,14.409664533468566,14.463700294494629,33300,0.0,0.0,0.0,FTXN
2018-12-24 00:00:00-05:00,14.21153055589318,14.283578805541891,14.014298408063613,14.058427810668945,8400,0.0,0.0,0.0,FTXN
2018-12-26 00:00:00-05:00,14.112465985308393,14.787919044494629,13.833278342936238,14.787919044494629,29400,0.0,0.0,0.0,FTXN
2018-12-27 00:00:00-05:00,14.517738183392877,14.959033966064453,14.379044045228039,14.959033966064453,203800,0.0,0.0,0.0,FTXN
2018-12-28 00:00:00-05:00,14.932015116449442,15.031082111874436,14.661834587901522,14.697857856750488,17100,0.0,0.0,0.0,FTXN
2018-12-31 00:00:00-05:00,14.977042628689592,14.977042628689592,14.643820135901908,14.769904136657715,40700,0.0,0.0,0.0,FTXN
2019-01-02 00:00:00-05:00,14.490717606126903,15.22200825650499,14.490717606126903,15.148158073425293,5000,0.0,0.0,0.0,FTXN
2019-01-03 00:00:00-05:00,15.12114056839654,15.229212076326531,14.778910118498388,15.037384033203125,8800,0.0,0.0,0.0,FTXN
2019-01-04 00:00:00-05:00,15.427344022122373,15.598459243774414,15.427344022122373,15.598459243774414,2500,0.0,0.0,0.0,FTXN
2019-01-07 00:00:00-05:00,15.643492876912791,16.066776155863938,15.643492876912791,15.913673400878906,17500,0.0,0.0,0.0,FTXN
2019-01-08 00:00:00-05:00,16.192860036246604,16.192860036246604,16.044261264634784,16.057769775390625,4200,0.0,0.0,0.0,FTXN
2019-01-09 00:00:00-05:00,16.25590124203901,16.53508971417857,16.237890467841115,16.431520462036133,15600,0.0,0.0,0.0,FTXN
2019-01-10 00:00:00-05:00,16.390991571857025,16.48915672302246,16.291924593747716,16.48915672302246,2700,0.0,0.0,0.0,FTXN
2019-01-11 00:00:00-05:00,16.354967627464433,16.477449476326072,16.33965718163601,16.389190673828125,30100,0.0,0.0,0.0,FTXN
2019-01-14 00:00:00-05:00,16.138819629555137,16.482850242263,16.138819629555137,16.390989303588867,7400,0.0,0.0,0.0,FTXN
2019-01-15 00:00:00-05:00,16.511671893282017,16.553099247480255,16.436021494024637,16.515274047851562,2500,0.0,0.0,0.0,FTXN
2019-01-16 00:00:00-05:00,16.427013602843378,16.62604765331829,16.409001114034734,16.508068084716797,7600,0.0,0.0,0.0,FTXN
2019-01-17 00:00:00-05:00,16.42251500257052,16.778252288178408,16.42251500257052,16.65216827392578,4500,0.0,0.0,0.0,FTXN
2019-01-18 00:00:00-05:00,16.841295749486573,16.94036102294922,16.841295749486573,16.94036102294922,6000,0.0,0.0,0.0,FTXN
2019-01-22 00:00:00-05:00,16.56300792699484,16.60713732817954,16.5080703439396,16.55760383605957,19700,0.0,0.0,0.0,FTXN
2019-01-23 00:00:00-05:00,16.43601874467235,16.471141893057208,16.201861559164353,16.278413772583008,8800,0.0,0.0,0.0,FTXN
2019-01-24 00:00:00-05:00,16.210875322229494,16.467547377410167,16.210875322229494,16.3504695892334,5400,0.0,0.0,0.0,FTXN
2019-01-25 00:00:00-05:00,16.571112696742897,16.72421544028235,16.571112696742897,16.60713768005371,107500,0.0,0.0,0.0,FTXN
2019-01-28 00:00:00-05:00,16.381991502005267,16.45944214690639,16.345966508107413,16.427021026611328,138000,0.0,0.0,0.0,FTXN
2019-01-29 00:00:00-05:00,16.553100870290436,16.6431616144209,16.517977712586962,16.62605094909668,3800,0.0,0.0,0.0,FTXN
2019-01-30 00:00:00-05:00,16.697196850796264,16.904335332062285,16.697196850796264,16.841293334960938,11500,0.0,0.0,0.0,FTXN
2019-01-31 00:00:00-05:00,17.003400075329715,17.021412564745084,16.823280334472656,16.823280334472656,9700,0.0,0.0,0.0,FTXN
2019-02-01 00:00:00-05:00,16.84129338637285,17.120480110573492,16.84129338637285,17.002500534057617,6000,0.0,0.0,0.0,FTXN
2019-02-04 00:00:00-05:00,16.89713141081557,17.003402709960938,16.859306207841712,17.003402709960938,3900,0.0,0.0,0.0,FTXN
2019-02-05 00:00:00-05:00,16.98538734171187,17.047529220581055,16.98538734171187,17.047529220581055,400,0.0,0.0,0.0,FTXN
2019-02-06 00:00:00-05:00,17.147498272887116,17.147498272887116,16.823280334472656,16.823280334472656,17300,0.0,0.0,0.0,FTXN
2019-02-07 00:00:00-05:00,16.42161248461564,16.42161248461564,16.246896808401445,16.255901336669922,4700,0.0,0.0,0.0,FTXN
2019-02-08 00:00:00-05:00,16.147829176551056,16.147829176551056,15.958701452896888,16.003732681274414,1700,0.0,0.0,0.0,FTXN
2019-02-11 00:00:00-05:00,16.222580557692613,16.386489773789076,16.222580557692613,16.345962524414062,2800,0.0,0.0,0.0,FTXN
2019-02-12 00:00:00-05:00,16.602636498517523,16.65937431081248,16.587326049804688,16.587326049804688,1300,0.0,0.0,0.0,FTXN
2019-02-13 00:00:00-05:00,16.8584041595459,16.8584041595459,16.8584041595459,16.8584041595459,800,0.0,0.0,0.0,FTXN
2019-02-14 00:00:00-05:00,16.85930522781651,16.96647834777832,16.82508218172013,16.96647834777832,13500,0.0,0.0,0.0,FTXN
2019-02-15 00:00:00-05:00,17.183523686916672,17.219548670261062,17.06644592657891,17.201536178588867,25900,0.0,0.0,0.0,FTXN
2019-02-19 00:00:00-05:00,17.24656397896989,17.334822774535425,17.24656397896989,17.282588958740234,4800,0.0,0.0,0.0,FTXN
2019-02-20 00:00:00-05:00,17.267279850971786,17.363644789776036,17.267279850971786,17.336626052856445,1400,0.0,0.0,0.0,FTXN
2019-02-21 00:00:00-05:00,17.039427758584658,17.066446496996008,16.926852258519425,16.931354522705078,100400,0.0,0.0,0.0,FTXN
2019-02-22 00:00:00-05:00,17.16010656544876,17.16010656544876,16.967376708984375,16.967376708984375,4600,0.0,0.0,0.0,FTXN
2019-02-25 00:00:00-05:00,17.048434702557387,17.070049350618046,16.996199159930303,17.062843322753906,3300,0.0,0.0,0.0,FTXN
2019-02-26 00:00:00-05:00,17.095265871419684,17.095265871419684,16.891729513495033,16.925050735473633,1100,0.0,0.0,0.0,FTXN
2019-02-27 00:00:00-05:00,16.872816499462537,16.94936701497931,16.872816499462537,16.931354522705078,1700,0.0,0.0,0.0,FTXN
2019-02-28 00:00:00-05:00,16.61614418029785,16.625148708497676,16.60713793433225,16.61614418029785,1000,0.0,0.0,0.0,FTXN
2019-03-01 00:00:00-05:00,16.61614144712228,16.98538888214584,16.61614144712228,16.981786727905273,2500,0.0,0.0,0.0,FTXN
2019-03-04 00:00:00-05:00,17.10066948076893,17.1258862827515,16.88992710103935,17.003402709960938,3200,0.0,0.0,0.0,FTXN
2019-03-05 00:00:00-05:00,17.02141520216729,17.03042144827047,16.91604573006831,17.003402709960938,1400,0.0,0.0,0.0,FTXN
2019-03-06 00:00:00-05:00,16.82328437708767,16.86831389368109,16.76744667714162,16.768346786499023,4600,0.0,0.0,0.0,FTXN
2019-03-07 00:00:00-05:00,16.661172771382528,16.760239753762253,16.653066635131836,16.653066635131836,16400,0.0,0.0,0.0,FTXN
2019-03-08 00:00:00-05:00,16.210873225362832,16.24689821261351,16.102799981376734,16.17304801940918,13100,0.0,0.0,0.0,FTXN
2019-03-11 00:00:00-04:00,16.50536711536319,16.50536711536319,16.4720458984375,16.4720458984375,800,0.0,0.0,0.0,FTXN
2019-03-12 00:00:00-04:00,16.562108031036686,16.76564439641723,16.562108031036686,16.686391830444336,1600,0.0,0.0,0.0,FTXN
2019-03-13 00:00:00-04:00,16.903434652740657,16.903434652740657,16.81427574157715,16.81427574157715,700,0.0,0.0,0.0,FTXN
2019-03-14 00:00:00-04:00,17.02952060624744,17.02952060624744,17.007905960083008,17.007905960083008,2300,0.0,0.0,0.0,FTXN
2019-03-15 00:00:00-04:00,16.93225653916465,16.994398435769824,16.93225653916465,16.963777542114258,1400,0.0,0.0,0.0,FTXN
2019-03-18 00:00:00-04:00,17.11147607163461,17.156505584716797,17.08445733312581,17.156505584716797,2400,0.0,0.0,0.0,FTXN
2019-03-19 00:00:00-04:00,17.2069410962221,17.251070500502816,17.2069410962221,17.237560272216797,700,0.0,0.0,0.0,FTXN
2019-03-20 00:00:00-04:00,17.111479001183053,17.433895111083984,17.111479001183053,17.433895111083984,1400,0.0,0.0,0.0,FTXN
2019-03-21 00:00:00-04:00,17.342284291115202,17.390356063842773,17.342284291115202,17.390356063842773,2800,0.137,0.0,0.0,FTXN
2019-03-22 00:00:00-04:00,17.45112723752169,17.45112723752169,17.047502165410556,17.083782196044922,3700,0.0,0.0,0.0,FTXN
2019-03-25 00:00:00-04:00,16.879701766662375,16.997614017693472,16.879701766662375,16.929588317871094,8700,0.0,0.0,0.0,FTXN
2019-03-26 00:00:00-04:00,17.124591570238184,17.254297256469727,17.124591570238184,17.254297256469727,1000,0.0,0.0,0.0,FTXN
2019-03-27 00:00:00-04:00,17.160874748718804,17.160874748718804,17.101917770966978,17.115524291992188,4700,0.0,0.0,0.0,FTXN
2019-03-28 00:00:00-04:00,17.070173799314524,17.130037307739258,17.070173799314524,17.130037307739258,1500,0.0,0.0,0.0,FTXN
2019-03-29 00:00:00-04:00,17.378562565534093,17.378562565534093,17.160877227783203,17.160877227783203,1700,0.0,0.0,0.0,FTXN
2019-04-01 00:00:00-04:00,17.292398669623537,17.324144344833197,17.292398669623537,17.31325912475586,3500,0.0,0.0,0.0,FTXN
2019-04-02 00:00:00-04:00,17.282421513243516,17.282421513243516,17.18264840368361,17.20623016357422,2500,0.0,0.0,0.0,FTXN
2019-04-03 00:00:00-04:00,17.206227706757847,17.206227706757847,16.953168869018555,16.953168869018555,2100,0.0,0.0,0.0,FTXN
2019-04-04 00:00:00-04:00,16.906911447904108,17.043872833251953,16.906911447904108,17.043872833251953,1100,0.0,0.0,0.0,FTXN
2019-04-05 00:00:00-04:00,17.042965303639903,17.514616012573242,17.042965303639903,17.514616012573242,3600,0.0,0.0,0.0,FTXN
2019-04-08 00:00:00-04:00,17.614389419555664,17.614389419555664,17.614389419555664,17.614389419555664,600,0.0,0.0,0.0,FTXN
2019-04-09 00:00:00-04:00,17.409400939941406,17.409400939941406,17.409400939941406,17.409400939941406,1000,0.0,0.0,0.0,FTXN
2019-04-10 00:00:00-04:00,17.405773162841797,17.405773162841797,17.405773162841797,17.405773162841797,1300,0.0,0.0,0.0,FTXN
2019-04-11 00:00:00-04:00,17.460197894925766,17.460197894925766,17.21530119756087,17.273351669311523,3800,0.0,0.0,0.0,FTXN
2019-04-12 00:00:00-04:00,17.750442670982533,17.750442670982533,17.40123855255377,17.460195541381836,4700,0.0,0.0,0.0,FTXN
2019-04-15 00:00:00-04:00,17.351354935038025,17.38763669737416,17.206231345712776,17.304189682006836,6400,0.0,0.0,0.0,FTXN
2019-04-16 00:00:00-04:00,17.296026518186117,17.32414436340332,17.206230372490005,17.32414436340332,4500,0.0,0.0,0.0,FTXN
2019-04-17 00:00:00-04:00,17.32142258592182,17.334120855672936,17.260652542114258,17.260652542114258,3800,0.0,0.0,0.0,FTXN
2019-04-18 00:00:00-04:00,17.26971609621199,17.26971609621199,17.058378219604492,17.058378219604492,6000,0.0,0.0,0.0,FTXN
2019-04-22 00:00:00-04:00,17.232531770658845,17.474707109784767,17.232531770658845,17.405773162841797,3300,0.0,0.0,0.0,FTXN
2019-04-23 00:00:00-04:00,17.472892330124495,17.472892330124495,17.405773162841797,17.405773162841797,1700,0.0,0.0,0.0,FTXN
2019-04-24 00:00:00-04:00,17.215298957999735,17.333212936210472,17.18808937072754,17.18808937072754,8500,0.0,0.0,0.0,FTXN
2019-04-25 00:00:00-04:00,17.200784140547228,17.200784140547228,17.054752349853516,17.054752349853516,2100,0.0,0.0,0.0,FTXN
2019-04-26 00:00:00-04:00,16.98854307505765,16.98854307505765,16.784462521618057,16.91598129272461,11100,0.0,0.0,0.0,FTXN
2019-04-29 00:00:00-04:00,16.828908090887214,16.86246681213379,16.788998505340395,16.86246681213379,2200,0.0,0.0,0.0,FTXN
2019-04-30 00:00:00-04:00,16.961333043823537,16.961333043823537,16.7164363861084,16.7164363861084,3500,0.0,0.0,0.0,FTXN
2019-05-01 00:00:00-04:00,16.652944524580914,16.72459804788995,16.509634017944336,16.509634017944336,5600,0.0,0.0,0.0,FTXN
2019-05-02 00:00:00-04:00,16.290135005933443,16.290135005933443,16.046146594214186,16.153175354003906,13700,0.0,0.0,0.0,FTXN
2019-05-03 00:00:00-04:00,16.145009295452386,16.38990592956543,16.145009295452386,16.38990592956543,15900,0.0,0.0,0.0,FTXN
2019-05-06 00:00:00-04:00,16.235713326424367,16.34092903137207,16.235713326424367,16.34092903137207,1200,0.0,0.0,0.0,FTXN
2019-05-07 00:00:00-04:00,16.09059470750575,16.163156509399414,16.05431467156383,16.163156509399414,4500,0.0,0.0,0.0,FTXN
2019-05-08 00:00:00-04:00,16.190363713357524,16.408049063636813,16.190363713357524,16.353628158569336,1200,0.0,0.0,0.0,FTXN
2019-05-09 00:00:00-04:00,16.275625114150852,16.275625114150852,16.211225509643555,16.211225509643555,1900,0.0,0.0,0.0,FTXN
2019-05-10 00:00:00-04:00,16.317343099199384,16.317343099199384,16.281063079833984,16.281063079833984,3500,0.0,0.0,0.0,FTXN
2019-05-13 00:00:00-04:00,16.19036444982996,16.19036444982996,15.950002125663616,16.108732223510742,152600,0.0,0.0,0.0,FTXN
2019-05-14 00:00:00-04:00,16.223924821973032,16.447052814585692,16.223924821973032,16.33095359802246,3600,0.0,0.0,0.0,FTXN
2019-05-15 00:00:00-04:00,16.199429708341505,16.290130615234375,16.199429708341505,16.290130615234375,1000,0.0,0.0,0.0,FTXN
2019-05-16 00:00:00-04:00,16.590358334657758,16.590358334657758,16.569496154785156,16.569496154785156,1100,0.0,0.0,0.0,FTXN
2019-05-17 00:00:00-04:00,16.535031055095555,16.535031055095555,16.30464744567871,16.30464744567871,5000,0.0,0.0,0.0,FTXN
2019-05-20 00:00:00-04:00,16.244781918973388,16.262016269553314,16.19036102294922,16.19036102294922,700,0.0,0.0,0.0,FTXN
2019-05-21 00:00:00-04:00,16.22664476477024,16.46247100830078,16.22664476477024,16.46247100830078,13300,0.0,0.0,0.0,FTXN
2019-05-22 00:00:00-04:00,16.326418636744148,16.326418636744148,16.10873326252204,16.15680503845215,1000,0.0,0.0,0.0,FTXN
2019-05-23 00:00:00-04:00,15.591730762034912,15.646151674761823,15.591730762034912,15.618940353393555,4100,0.0,0.0,0.0,FTXN
2019-05-24 00:00:00-04:00,15.564514078340693,15.58265495300293,15.528234059025243,15.58265495300293,1400,0.0,0.0,0.0,FTXN
