Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stock,% change
2021-06-01 00:00:00-04:00,16.575609934635224,16.832522807796114,16.432881165621875,16.813491821289062,5708400,0.0,0.0,HST,1.44
2021-06-02 00:00:00-04:00,16.92767673676788,17.003798871549797,16.71833950494647,16.842039108276367,8412200,0.0,0.0,HST,-0.51
2021-06-03 00:00:00-04:00,16.737369227541326,16.88009799260971,16.48997185447193,16.585124969482422,5626000,0.0,0.0,HST,-0.91
2021-06-04 00:00:00-04:00,16.670761936898185,16.7373685703217,16.489971206966754,16.632699966430664,4603800,0.0,0.0,HST,-0.23
2021-06-07 00:00:00-04:00,16.632700586657027,17.146526317761015,16.632700586657027,16.93718910217285,5599600,0.0,0.0,HST,1.83
2021-06-08 00:00:00-04:00,16.927675595081837,17.251193284914212,16.794460507027026,17.22264862060547,6327500,0.0,0.0,HST,1.74
2021-06-09 00:00:00-04:00,17.26070693529066,17.279737919394627,16.92767378794389,16.94670295715332,6264200,0.0,0.0,HST,-1.82
2021-06-10 00:00:00-04:00,17.032343863775434,17.165558963364607,16.784946467275415,17.137012481689453,13468000,0.0,0.0,HST,0.61
2021-06-11 00:00:00-04:00,16.96573464108573,17.175070030180763,16.96573464108573,17.04185676574707,4150700,0.0,0.0,HST,0.45
2021-06-14 00:00:00-04:00,17.156042318836914,17.27974010134321,16.680278545529237,16.813491821289062,5425000,0.0,0.0,HST,-2.0
2021-06-15 00:00:00-04:00,16.632701229739403,16.99428271706557,16.51851893945361,16.88961410522461,6992400,0.0,0.0,HST,1.54
2021-06-16 00:00:00-04:00,16.918160238129314,17.184586786593012,16.708823018742418,17.089433670043945,5541300,0.0,0.0,HST,1.01
2021-06-17 00:00:00-04:00,17.156041810732724,17.260708603632096,16.84203780224519,16.93718910217285,11403000,0.0,0.0,HST,-1.28
2021-06-18 00:00:00-04:00,16.699307353811573,16.84203793461427,16.261605563041158,16.309181213378906,18259000,0.0,0.0,HST,-2.34
2021-06-21 00:00:00-04:00,16.480457633428248,16.784946173046208,16.347244351069108,16.77543067932129,4997700,0.0,0.0,HST,1.79
2021-06-22 00:00:00-04:00,16.784944762251275,16.83252222687692,16.451911584345257,16.651731491088867,3613900,0.0,0.0,HST,-0.79
2021-06-23 00:00:00-04:00,16.71833718510619,17.013310189593735,16.71833718510619,16.756399154663086,4903400,0.0,0.0,HST,0.23
2021-06-24 00:00:00-04:00,16.76591700049123,16.85155281422578,16.509004114603005,16.77543067932129,6064900,0.0,0.0,HST,0.06
2021-06-25 00:00:00-04:00,16.87058419338783,16.87058419338783,16.470942522136408,16.718339920043945,7919400,0.0,0.0,HST,-0.9
2021-06-28 00:00:00-04:00,16.718337278126683,16.718337278126683,15.785840797529527,16.12839126586914,12890600,0.0,0.0,HST,-3.53
2021-06-29 00:00:00-04:00,16.19499900224508,16.366274248092438,16.03323924948866,16.09984588623047,7535700,0.0,0.0,HST,-0.59
2021-06-30 00:00:00-04:00,16.118877444787863,16.394819494644636,16.033239818823226,16.261606216430664,6020700,0.0,0.0,HST,0.89
2021-07-01 00:00:00-04:00,16.366273119134203,16.651730632592226,16.347242134265105,16.48045539855957,5249900,0.0,0.0,HST,0.7
2021-07-02 00:00:00-04:00,16.480455509548925,16.585124112139255,16.26160462676426,16.413848876953125,5767200,0.0,0.0,HST,-0.4
2021-07-06 00:00:00-04:00,16.375787759387862,16.385303252381814,15.757295233938608,15.919054985046387,9553400,0.0,0.0,HST,-2.79
2021-07-07 00:00:00-04:00,15.919055906560795,16.12839313475635,15.65262934688619,15.776327133178711,10047600,0.0,0.0,HST,-0.9
2021-07-08 00:00:00-04:00,15.481353948564013,16.04275535820942,15.072196804426365,15.8048734664917,9684100,0.0,0.0,HST,2.09
2021-07-09 00:00:00-04:00,16.175965334636558,16.318694077551523,15.890507848806628,16.2806339263916,6401400,0.0,0.0,HST,0.65
2021-07-12 00:00:00-04:00,16.40433498807346,16.40433498807346,16.014208831965572,16.261606216430664,6021000,0.0,0.0,HST,-0.87
2021-07-13 00:00:00-04:00,16.290152339480663,16.290152339480663,15.709719957314489,15.757295608520508,6390900,0.0,0.0,HST,-3.27
2021-07-14 00:00:00-04:00,15.909539870253479,16.06178413198645,15.690688970874179,15.757295608520508,7147900,0.0,0.0,HST,-0.96
2021-07-15 00:00:00-04:00,15.64311393991499,15.738267060994591,15.386201057468515,15.566991806030273,8222200,0.0,0.0,HST,-0.49
2021-07-16 00:00:00-04:00,15.576506986933396,15.747780423564611,15.167348937483817,15.20541000366211,8483600,0.0,0.0,HST,-2.38
2021-07-19 00:00:00-04:00,14.83431395608707,14.853344034324646,14.368065696174703,14.64400863647461,12791500,0.0,0.0,HST,-1.28
2021-07-20 00:00:00-04:00,14.748676429836944,15.243471171444911,14.434672423603946,15.034134864807129,9003800,0.0,0.0,HST,1.94
2021-07-21 00:00:00-04:00,15.176864068192584,15.852448657297643,15.176864068192584,15.576506614685059,10098700,0.0,0.0,HST,2.63
2021-07-22 00:00:00-04:00,15.4623230008025,15.61456726669574,15.081712336069401,15.138803482055664,5155800,0.0,0.0,HST,-2.09
2021-07-23 00:00:00-04:00,15.329108242560487,15.329108242560487,14.910435644309949,15.015103340148926,4236200,0.0,0.0,HST,-2.05
2021-07-26 00:00:00-04:00,15.015104157336197,15.41474669966053,14.94849752067249,15.395715713500977,6170700,0.0,0.0,HST,2.53
2021-07-27 00:00:00-04:00,15.32910948526841,15.43377628214525,15.138803248391786,15.272016525268555,5414400,0.0,0.0,HST,-0.37
2021-07-28 00:00:00-04:00,15.26250106733721,15.471836451578739,15.005588221976309,15.310076713562012,6231500,0.0,0.0,HST,0.31
2021-07-29 00:00:00-04:00,15.433775610903627,15.728750446722904,15.272015861062144,15.49086856842041,6548500,0.0,0.0,HST,0.37
2021-07-30 00:00:00-04:00,15.452807083250907,15.595535851747062,15.10074200117266,15.15783405303955,4660400,0.0,0.0,HST,-1.91
2021-08-02 00:00:00-04:00,15.300562313970538,15.738265913052878,15.005589293544315,15.034134864807129,6920300,0.0,0.0,HST,-1.74
2021-08-03 00:00:00-04:00,15.062682078142123,15.110258640398316,14.577402776534374,15.02462100982666,9834000,0.0,0.0,HST,-0.25
2021-08-04 00:00:00-04:00,14.710615994163105,15.0151045205016,14.272913283827823,14.42515754699707,9766300,0.0,0.0,HST,-1.94
2021-08-05 00:00:00-04:00,14.529825016307022,15.100740958311414,14.491763046059413,15.015103340148926,8979800,0.0,0.0,HST,3.34
2021-08-06 00:00:00-04:00,15.262502317614654,15.519413369126688,15.119772644906227,15.357653617858887,9576100,0.0,0.0,HST,0.62
2021-08-09 00:00:00-04:00,15.24347105654651,15.281531212978482,14.958012623727981,15.100741386413574,6830400,0.0,0.0,HST,-0.94
2021-08-10 00:00:00-04:00,15.081710362171235,15.557474084543232,14.919950623968973,15.414745330810547,9708400,0.0,0.0,HST,2.21
2021-08-11 00:00:00-04:00,15.443291850555372,15.728751207258052,15.22444094750967,15.662142753601074,7493900,0.0,0.0,HST,1.42
2021-08-12 00:00:00-04:00,15.671657478990916,15.719234943557224,15.272015851107438,15.386199951171875,6128000,0.0,0.0,HST,-1.82
2021-08-13 00:00:00-04:00,15.376685374375702,15.424261026881787,15.091226922102175,15.138803482055664,4866200,0.0,0.0,HST,-1.55
2021-08-16 00:00:00-04:00,15.0055900127289,15.03413558535984,14.739161643348822,14.81528377532959,6421700,0.0,0.0,HST,-1.27
2021-08-17 00:00:00-04:00,14.81528331232844,14.81528331232844,14.36806602777953,14.58691692352295,9201500,0.0,0.0,HST,-1.54
2021-08-18 00:00:00-04:00,14.596432416585019,14.701100117925694,14.453702742996066,14.58691692352295,9347800,0.0,0.0,HST,-0.07
2021-08-19 00:00:00-04:00,14.453702024422975,14.501278579920669,14.015999347249382,14.139698028564453,15445200,0.0,0.0,HST,-2.17
2021-08-20 00:00:00-04:00,14.063576968246412,14.482249599409233,13.9589092641794,14.42515754699707,8355800,0.0,0.0,HST,2.57
2021-08-23 00:00:00-04:00,14.529826465728416,14.75819286531084,14.510795478706177,14.6820707321167,6376700,0.0,0.0,HST,1.05
2021-08-24 00:00:00-04:00,14.748676208475604,15.233955449896678,14.739160715715034,15.16734790802002,11104500,0.0,0.0,HST,2.84
2021-08-25 00:00:00-04:00,15.129287087197918,15.481353065409788,14.900920701963743,15.386199951171875,8688900,0.0,0.0,HST,1.7
2021-08-26 00:00:00-04:00,15.338624169968467,15.566990553244352,15.024619258654946,15.100741386413574,8280800,0.0,0.0,HST,-1.55
2021-08-27 00:00:00-04:00,15.100741305511029,15.67165726064205,15.06268024183563,15.6240816116333,6420800,0.0,0.0,HST,3.47
2021-08-30 00:00:00-04:00,15.681174099409931,15.719236073799705,15.405232044663402,15.566991806030273,9811500,0.0,0.0,HST,-0.73
2021-08-31 00:00:00-04:00,15.405231433848549,15.804873074621286,15.405231433848549,15.757295608520508,10503600,0.0,0.0,HST,2.29
2021-09-01 00:00:00-04:00,15.795356306225063,15.919054078311314,15.481352314888847,15.605050086975098,6636700,0.0,0.0,HST,-1.2
2021-09-02 00:00:00-04:00,15.681173178781558,15.738266137014339,15.405231140235351,15.70971965789795,7221000,0.0,0.0,HST,0.18
2021-09-03 00:00:00-04:00,15.709719450643963,15.766810593228831,15.205409215609308,15.386199951171875,5977400,0.0,0.0,HST,-2.06
2021-09-07 00:00:00-04:00,15.31007827335465,15.528929172116609,15.176864090990385,15.50989818572998,6202300,0.0,0.0,HST,1.31
2021-09-08 00:00:00-04:00,15.462321954671792,15.614566210264679,15.214924585609682,15.348137855529785,4842200,0.0,0.0,HST,-0.74
2021-09-09 00:00:00-04:00,15.138801483321412,15.547958574475164,15.110255914097074,15.310076713562012,7166200,0.0,0.0,HST,1.13
2021-09-10 00:00:00-04:00,15.547960781523178,15.633598408799822,15.205410272416602,15.214925765991211,6111200,0.0,0.0,HST,-2.14
2021-09-13 00:00:00-04:00,15.39571461985069,15.94760047501085,15.262501355986217,15.880993843078613,7330400,0.0,0.0,HST,3.15
2021-09-14 00:00:00-04:00,15.947599803928224,15.966630787935058,15.709717948526361,15.82390022277832,4854000,0.0,0.0,HST,-0.78
2021-09-15 00:00:00-04:00,15.871479262730519,15.871479262730519,15.51941328313557,15.738265991210938,5088100,0.0,0.0,HST,-0.84
2021-09-16 00:00:00-04:00,15.70971896057378,15.852447720030826,15.576505693733154,15.6145658493042,6349100,0.0,0.0,HST,-0.61
2021-09-17 00:00:00-04:00,15.757295533095766,15.78584201261959,15.424260531563482,15.471837997436523,12046800,0.0,0.0,HST,-1.81
2021-09-20 00:00:00-04:00,15.205409215609308,15.49086855832305,14.986558323288396,15.386199951171875,6810000,0.0,0.0,HST,1.19
2021-09-21 00:00:00-04:00,15.471837604128911,15.671657511031835,15.386199982629172,15.424260139465332,6200100,0.0,0.0,HST,-0.31
2021-09-22 00:00:00-04:00,15.605050369953245,15.947600844857066,15.547959229100822,15.719234466552734,9231400,0.0,0.0,HST,0.73
2021-09-23 00:00:00-04:00,15.900024161110307,16.24257465280502,15.842933017459433,16.09984588623047,5771200,0.0,0.0,HST,1.26
2021-09-24 00:00:00-04:00,16.099846868407365,16.309182284494305,15.98566275924504,16.137907028198242,6807200,0.0,0.0,HST,0.24
2021-09-27 00:00:00-04:00,16.318696938100295,16.661247433058367,16.118877025971255,16.175968170166016,11291100,0.0,0.0,HST,-0.87
2021-09-28 00:00:00-04:00,16.090330393139535,16.44239637792518,15.985661784033987,16.09984588623047,6873900,0.0,0.0,HST,0.06
2021-09-29 00:00:00-04:00,16.12839134729785,16.20451347232491,15.833416524785205,15.852447509765625,6725500,0.0,0.0,HST,-1.71
2021-09-30 00:00:00-04:00,15.871479518095006,15.966632634237694,15.500384361522736,15.538444519042969,7586100,0.0,0.0,HST,-2.1
2021-10-01 00:00:00-04:00,15.700203274224862,16.194997994805444,15.671656796727843,15.95711612701416,12255400,0.0,0.0,HST,1.64
2021-10-04 00:00:00-04:00,16.02372219863584,16.22354208943558,15.814386815670225,15.833415985107422,7726400,0.0,0.0,HST,-1.19
2021-10-05 00:00:00-04:00,15.738265340268427,15.93808523928315,15.60505025936398,15.78584098815918,7103000,0.0,0.0,HST,0.3
2021-10-06 00:00:00-04:00,15.509898162431917,15.633597758864429,14.996074235028075,15.576506614685059,9408600,0.0,0.0,HST,0.43
2021-10-07 00:00:00-04:00,15.709719534111132,15.909539441667183,15.56699076944328,15.67165756225586,6455300,0.0,0.0,HST,-0.24
2021-10-08 00:00:00-04:00,15.643113581736728,15.852448991402861,15.605051608218455,15.662142753601074,7347300,0.0,0.0,HST,0.12
2021-10-11 00:00:00-04:00,15.709718973928222,15.833416748257577,15.586019384704223,15.719234466552734,4847900,0.0,0.0,HST,0.06
2021-10-12 00:00:00-04:00,15.671657984433867,15.871479712267615,15.64311331966816,15.757295608520508,4844100,0.0,0.0,HST,0.55
2021-10-13 00:00:00-04:00,15.728751017380143,15.728751017380143,15.21492527045511,15.443291664123535,7320700,0.0,0.0,HST,-1.81
2021-10-14 00:00:00-04:00,15.65262675622123,15.804870997950163,15.509896191567648,15.681171417236328,4959300,0.0,0.0,HST,0.18
2021-10-15 00:00:00-04:00,15.957115443577484,16.06178222679447,15.871477829648875,15.966630935668945,6926100,0.0,0.0,HST,0.06
2021-10-18 00:00:00-04:00,15.757296472685034,16.147422641632986,15.757296472685034,16.071300506591797,5849300,0.0,0.0,HST,1.99
2021-10-19 00:00:00-04:00,16.06178467994288,16.13790681340631,15.757296146089148,15.776327133178711,3480400,0.0,0.0,HST,-1.78
2021-10-20 00:00:00-04:00,15.66214279259131,15.995177802126117,15.643113620679589,15.909540176391602,6044500,0.0,0.0,HST,1.58
2021-10-21 00:00:00-04:00,15.871477972012823,15.976146571063211,15.785840357316061,15.938084602355957,5377700,0.0,0.0,HST,0.42
2021-10-22 00:00:00-04:00,15.928571730251425,16.175969122859005,15.871480582694247,16.071300506591797,5389700,0.0,0.0,HST,0.9
2021-10-25 00:00:00-04:00,16.052271723205326,16.16645402108814,15.861965473540767,16.014209747314453,3720900,0.0,0.0,HST,-0.24
2021-10-26 00:00:00-04:00,16.090331884201294,16.280638133865857,15.995178759369017,16.014209747314453,3540100,0.0,0.0,HST,-0.47
2021-10-27 00:00:00-04:00,16.004692877719545,16.128392473837852,15.84293312387658,15.928570747375488,3796300,0.0,0.0,HST,-0.48
2021-10-28 00:00:00-04:00,15.909540302001279,16.090331048300953,15.74778054265837,16.052270889282227,5235800,0.0,0.0,HST,0.9
2021-10-29 00:00:00-04:00,16.02372524128717,16.223545170029546,15.966634092345764,16.014209747314453,8963900,0.0,0.0,HST,-0.06
2021-11-01 00:00:00-04:00,15.995176281486435,16.45191084694765,15.890509493790729,16.413848876953125,5399500,0.0,0.0,HST,2.62
2021-11-02 00:00:00-04:00,16.375786243937085,16.566092456415372,16.271119460479117,16.528032302856445,6612800,0.0,0.0,HST,0.93
2021-11-03 00:00:00-04:00,16.49948731484253,17.108464345874182,16.423365185963576,16.93718910217285,6100300,0.0,0.0,HST,2.65
2021-11-04 00:00:00-04:00,16.870583685684075,17.546169216349515,16.72785491058133,17.051374435424805,8301400,0.0,0.0,HST,1.07
2021-11-05 00:00:00-04:00,17.631805105800936,18.098053359772617,17.38440773973327,17.47956085205078,8251800,0.0,0.0,HST,-0.86
2021-11-08 00:00:00-05:00,17.498592108235243,17.75550499764527,17.39392530561606,17.489076614379883,6596800,0.0,0.0,HST,-0.05
2021-11-09 00:00:00-05:00,17.412953230562668,17.527137333749277,17.27973995592391,17.441499710083008,5268900,0.0,0.0,HST,0.16
2021-11-10 00:00:00-05:00,17.365379433831666,17.479563549210635,17.13701301796867,17.156044006347656,5180900,0.0,0.0,HST,-1.21
2021-11-11 00:00:00-05:00,17.156040152507902,17.156040152507902,16.794458714110643,16.94670295715332,4979800,0.0,0.0,HST,-1.22
2021-11-12 00:00:00-05:00,16.99428394444971,17.137012725062693,16.89913081907608,17.003799438476562,10827600,0.0,0.0,HST,0.06
2021-11-15 00:00:00-05:00,17.051374435424805,17.137012063465423,16.946705820065198,17.051374435424805,8991100,0.0,0.0,HST,0.0
2021-11-16 00:00:00-05:00,17.051372959580345,17.108464101701074,16.499487079360783,16.57560920715332,11601400,0.0,0.0,HST,-2.79
2021-11-17 00:00:00-05:00,16.47093935017623,16.566092456415372,16.25208847625238,16.528032302856445,6895400,0.0,0.0,HST,0.35
2021-11-18 00:00:00-05:00,16.62318773285663,16.632703227339057,16.366276641410995,16.470943450927734,5381000,0.0,0.0,HST,-0.92
2021-11-19 00:00:00-05:00,16.17596751801913,16.42336488608208,15.919054657158222,16.223543167114258,8944100,0.0,0.0,HST,0.29
2021-11-22 00:00:00-05:00,16.366274558463438,16.413850209925606,16.166452829553847,16.252090454101562,6262600,0.0,0.0,HST,-0.7
2021-11-23 00:00:00-05:00,16.40433476464644,16.661247639041203,16.166452876850126,16.604156494140625,8967900,0.0,0.0,HST,1.22
2021-11-24 00:00:00-05:00,16.509003260581114,16.68979400221242,16.347243505415157,16.67076301574707,5154900,0.0,0.0,HST,0.98
2021-11-26 00:00:00-05:00,15.747780620149573,15.804873581300818,14.824799526942265,15.633598327636719,12143600,0.0,0.0,HST,-0.73
2021-11-29 00:00:00-05:00,15.900023642694457,15.96663209215925,15.291046623888036,15.6240816116333,8013800,0.0,0.0,HST,-1.74
2021-11-30 00:00:00-05:00,15.291047086395894,15.443291345702427,14.834314308476294,14.938982009887695,17626200,0.0,0.0,HST,-2.3
2021-12-01 00:00:00-05:00,15.348138017811058,15.433775639349369,14.615462303161621,14.615462303161621,16261300,0.0,0.0,HST,-4.77
2021-12-02 00:00:00-05:00,14.71061696936222,15.233957339285435,14.520311627784901,15.02462100982666,9096700,0.0,0.0,HST,2.13
2021-12-03 00:00:00-05:00,15.02461888439091,15.129286580589909,14.62497726988953,14.701099395751953,9172900,0.0,0.0,HST,-2.15
2021-12-06 00:00:00-05:00,14.93898155802874,15.842932500905023,14.758191732432419,15.6240816116333,8254400,0.0,0.0,HST,4.59
2021-12-07 00:00:00-05:00,15.804873613813056,16.004693533569007,15.624082866251845,15.776327133178711,8844200,0.0,0.0,HST,-0.18
2021-12-08 00:00:00-05:00,15.823904432344028,16.35676123692188,15.823904432344028,16.118879318237305,5372800,0.0,0.0,HST,1.86
2021-12-09 00:00:00-05:00,15.909537607439587,16.19499691875909,15.81438631856092,16.02372169494629,6855000,0.0,0.0,HST,0.72
2021-12-10 00:00:00-05:00,15.700202456522943,16.175966167326667,15.700202456522943,15.82390022277832,5853800,0.0,0.0,HST,0.79
2021-12-13 00:00:00-05:00,15.71923646648489,15.823903268881805,15.2815328245423,15.405232429504395,6934400,0.0,0.0,HST,-2.0
2021-12-14 00:00:00-05:00,15.405231198253308,15.71923521013728,15.233955952699374,15.291047096252441,5282500,0.0,0.0,HST,-0.74
2021-12-15 00:00:00-05:00,15.414746689988387,15.414746689988387,14.66303907121027,15.04365062713623,7597000,0.0,0.0,HST,-2.41
2021-12-16 00:00:00-05:00,15.081711485231663,15.224440249592654,14.691584441580076,14.720130920410156,7320700,0.0,0.0,HST,-2.4
2021-12-17 00:00:00-05:00,14.748676951415849,15.024619903241218,14.491764078622895,14.948497772216797,11201500,0.0,0.0,HST,1.35
2021-12-20 00:00:00-05:00,14.653522918803452,14.891404790260959,14.377579984210637,14.739160537719727,7237700,0.0,0.0,HST,0.58
2021-12-21 00:00:00-05:00,14.891405843890757,16.071299792015104,14.834314698872019,16.042755126953125,11084100,0.0,0.0,HST,7.73
2021-12-22 00:00:00-05:00,16.004692583247735,16.537547485852084,15.86196381834055,16.37578773498535,7632800,0.0,0.0,HST,2.32
2021-12-23 00:00:00-05:00,16.432882455785638,16.670764361115847,16.432882455785638,16.509004592895508,5459900,0.0,0.0,HST,0.46
2021-12-27 00:00:00-05:00,16.40433358830948,16.651730951664423,16.280635814079332,16.632699966430664,6002800,0.0,0.0,HST,1.39
2021-12-28 00:00:00-05:00,16.480455714349876,16.775428725894574,16.442395558777,16.632699966430664,4523600,0.0,0.0,HST,0.92
2021-12-29 00:00:00-05:00,16.60415530347467,16.69930659985418,16.385302603075722,16.632699966430664,3826900,0.0,0.0,HST,0.17
2021-12-30 00:00:00-05:00,16.59464159513544,16.908645625676023,16.59464159513544,16.699308395385742,3267500,0.0,0.0,HST,0.63
2021-12-31 00:00:00-05:00,16.67076342770143,16.775430226057775,16.528034655473828,16.54706382751465,3592000,0.0,0.0,HST,-0.74
2022-01-03 00:00:00-05:00,16.642218195017723,17.137013003071562,16.642218195017723,16.803977966308594,8806300,0.0,0.0,HST,0.97
2022-01-04 00:00:00-05:00,17.14652536774189,17.60325811570993,16.98476562597472,17.04185676574707,11124100,0.0,0.0,HST,-0.61
2022-01-05 00:00:00-05:00,17.14652495537661,17.42246697005222,16.499486003868878,16.537546157836914,6864900,0.0,0.0,HST,-3.55
2022-01-06 00:00:00-05:00,16.823008635335587,16.880099784444262,16.42336696178504,16.509004592895508,9265700,0.0,0.0,HST,-1.87
2022-01-07 00:00:00-05:00,16.60415326818863,17.53664965160458,16.60415326818863,17.327312469482422,9247300,0.0,0.0,HST,4.36
2022-01-10 00:00:00-05:00,17.29877124435406,17.470046494677533,16.83252296008171,16.88961410522461,11571300,0.0,0.0,HST,-2.37
2022-01-11 00:00:00-05:00,16.90864220501188,17.31779927428402,16.727851492216043,17.203615188598633,6778300,0.0,0.0,HST,1.74
2022-01-12 00:00:00-05:00,17.03234371632588,17.374894233882724,16.975252568364695,17.060890197753906,3608600,0.0,0.0,HST,0.17
2022-01-13 00:00:00-05:00,17.070403559337265,17.36537657100298,17.060888066716483,17.194101333618164,3982800,0.0,0.0,HST,0.72
2022-01-14 00:00:00-05:00,17.251192973070793,17.26070846596661,16.727853568063782,17.070404052734375,5926200,0.0,0.0,HST,-1.05
2022-01-18 00:00:00-05:00,16.784946146018793,17.041859031493328,16.60415721022102,16.842039108276367,11590400,0.0,0.0,HST,0.34
2022-01-19 00:00:00-05:00,16.870584290443666,16.93719093355294,16.509004592895508,16.509004592895508,4775800,0.0,0.0,HST,-2.14
2022-01-20 00:00:00-05:00,16.528034056357928,17.022826994485147,16.432880940023747,16.45191192626953,5967800,0.0,0.0,HST,-0.46
2022-01-21 00:00:00-05:00,16.404335651065836,16.499488774304982,16.07130062717627,16.214031219482422,6487600,0.0,0.0,HST,-1.16
2022-01-24 00:00:00-05:00,15.776326531013183,16.24257480754236,15.37668489186035,16.175968170166016,8051800,0.0,0.0,HST,2.53
2022-01-25 00:00:00-05:00,15.909540862138186,16.328213515453495,15.728751924368172,16.214031219482422,7360000,0.0,0.0,HST,1.91
2022-01-26 00:00:00-05:00,16.394818407688195,16.77542904513324,16.080814404934202,16.223543167114258,7829600,0.0,0.0,HST,-1.04
2022-01-27 00:00:00-05:00,16.451910947997522,16.58512421400734,15.557474611473225,15.78584098815918,8322300,0.0,0.0,HST,-4.05
2022-01-28 00:00:00-05:00,15.700202601791657,15.966630935668945,15.252985362860233,15.966630935668945,8636500,0.0,0.0,HST,1.7
2022-01-31 00:00:00-05:00,15.842934274361895,16.509004324412253,15.709720990309773,16.499488830566406,6594900,0.0,0.0,HST,4.14
2022-02-01 00:00:00-05:00,16.499485826516338,16.794458822452594,16.42336370450393,16.528032302856445,7853100,0.0,0.0,HST,0.17
2022-02-02 00:00:00-05:00,16.55657967882727,16.632701813320242,16.242575647181912,16.347244262695312,7978900,0.0,0.0,HST,-1.26
2022-02-03 00:00:00-05:00,16.280636933915723,16.423365703196993,16.080815205006132,16.252090454101562,6450100,0.0,0.0,HST,-0.18
2022-02-04 00:00:00-05:00,16.214028654207162,16.775428181218,16.090329069098736,16.61366844177246,5843400,0.0,0.0,HST,2.46
2022-02-07 00:00:00-05:00,16.604155110860372,17.06088786180447,16.604155110860372,16.975250244140625,8813200,0.0,0.0,HST,2.23
2022-02-08 00:00:00-05:00,17.041857768777867,17.40343924337175,17.03234227577332,17.289255142211914,9775700,0.0,0.0,HST,1.45
2022-02-09 00:00:00-05:00,17.536654055654633,17.93629572246714,17.460531919828195,17.55568504333496,7402300,0.0,0.0,HST,0.11
2022-02-10 00:00:00-05:00,17.431985849962274,17.94581164009582,17.29877256284391,17.64132308959961,10358400,0.0,0.0,HST,1.2
2022-02-11 00:00:00-05:00,17.641322093487542,17.79356636013922,17.05137419904118,17.184587478637695,7356400,0.0,0.0,HST,-2.59
2022-02-14 00:00:00-05:00,17.260710123065486,17.46053186327194,16.946706086936665,17.060890197753906,6525200,0.0,0.0,HST,-1.16
2022-02-15 00:00:00-05:00,17.451017559835453,17.89823491001102,17.35586443014629,17.812597274780273,12508800,0.0,0.0,HST,2.07
2022-02-16 00:00:00-05:00,17.917262079985985,18.402541304561268,17.831624463008314,18.373994827270508,11836400,0.0,0.0,HST,2.55
2022-02-17 00:00:00-05:00,18.55478720807435,18.792669095357354,18.11708540662311,18.36448097229004,11639200,0.0,0.0,HST,-1.03
2022-02-18 00:00:00-05:00,18.431088391465785,18.602361816191443,17.983869306925,18.183691024780273,9764900,0.0,0.0,HST,-1.34
2022-02-22 00:00:00-05:00,17.98387113199862,18.21223753636968,17.631806939178798,17.68889808654785,7632300,0.0,0.0,HST,-1.64
2022-02-23 00:00:00-05:00,17.81259319723785,17.926777289705566,17.39392242627691,17.451013565063477,9838800,0.0,0.0,HST,-2.03
2022-02-24 00:00:00-05:00,16.927676078247433,17.6318062513118,16.689794189446168,17.5937442779541,9820300,0.0,0.0,HST,3.93
2022-02-25 00:00:00-05:00,17.68889649122022,17.983869510067937,17.536652235370127,17.841140747070312,8988000,0.0,0.0,HST,0.86
2022-02-28 00:00:00-05:00,17.51762222839359,17.774535105080126,17.27022484509116,17.384408950805664,15758700,0.0,0.0,HST,-0.76
2022-03-01 00:00:00-05:00,17.336830485078686,17.422468105707125,16.470940600853076,16.57560920715332,12000700,0.0,0.0,HST,-4.39
2022-03-02 00:00:00-05:00,16.680279257178693,17.165558544443908,16.680279257178693,17.051374435424805,12177300,0.0,0.0,HST,2.22
2022-03-03 00:00:00-05:00,17.232162328916864,17.35586009619759,16.65173001615879,16.737367630004883,12423200,0.0,0.0,HST,-2.87
2022-03-04 00:00:00-05:00,16.41384724038372,16.499484849438147,16.20451187096981,16.423362731933594,7642500,0.0,0.0,HST,0.06
2022-03-07 00:00:00-05:00,16.366274749687772,16.366274749687772,15.719235718831566,15.76681137084961,7229500,0.0,0.0,HST,-3.66
2022-03-08 00:00:00-05:00,15.814388442872112,16.75640048548638,15.662142367447471,16.594640731811523,10718500,0.0,0.0,HST,4.93
2022-03-09 00:00:00-05:00,17.03234158885413,17.508105330525446,16.96573495540329,17.194101333618164,11023100,0.0,0.0,HST,0.95
2022-03-10 00:00:00-05:00,16.89913101027455,17.546170092261978,16.803977883824352,17.365379333496094,10057700,0.0,0.0,HST,2.76
2022-03-11 00:00:00-05:00,17.57471263150073,17.86017197628265,17.117979857723316,17.146526336669922,7754800,0.0,0.0,HST,-2.44
2022-03-14 00:00:00-04:00,17.327315945325733,17.527137676081445,16.984767258864892,17.0323429107666,9754000,0.0,0.0,HST,-1.7
2022-03-15 00:00:00-04:00,17.251194537385008,17.45101627652731,17.032343625620232,17.270225524902344,7178900,0.0,0.0,HST,0.11
2022-03-16 00:00:00-04:00,17.71744580502219,18.040963539303732,17.470048395952205,17.945812225341797,8917500,0.0,0.0,HST,1.29
2022-03-17 00:00:00-04:00,17.755503547714763,17.936294286413276,17.555683637754356,17.92677879333496,6238200,0.0,0.0,HST,0.96
2022-03-18 00:00:00-04:00,17.822111282932262,18.174177288952496,17.622291360654852,18.10757064819336,9789800,0.0,0.0,HST,1.6
